CODE_INSEE,techno,OPE,superficie,TOT.superficie,pct.superficie
97403,4G,FRE,33630915.8309,51397929.15,0.654324335378403
97403,4G,OC,0,51397929.15,0
97403,4G,OMT,0,51397929.15,0
97403,4G,ORA,46920311.9299,51397929.15,0.912883314675335
97403,4G,SRR,47468881.9699,51397929.15,0.923556313550426
97404,4G,DIG,0,38349984.805,0
97404,4G,FRE,30743048.1604,38349984.805,0.801644337454647
97404,4G,OC,0,38349984.805,0
97404,4G,OMT,0,38349984.805,0
97404,4G,ORA,36655189.9435,38349984.805,0.955807156896734
97404,4G,SRR,34699709.2484,38349984.805,0.904816766547347
97405,4G,DIG,0,33972818.98,0
97405,4G,FRE,27165374.6571,33972818.98,0.799620857871477
97405,4G,OC,0,33972818.98,0
97405,4G,OMT,0,33972818.98,0
97405,4G,ORA,33728020.3662,33972818.98,0.992794280217249
97405,4G,SRR,33474008.2408,33972818.98,0.985317357988642
97406,4G,DIG,0,83073450.33,0
97406,4G,FRE,46411874.3589,83073450.33,0.558684804525802
97406,4G,OC,0,83073450.33,0
97406,4G,OMT,0,83073450.33,0
97406,4G,ORA,75115258.1396,83073450.33,0.904202941387567
97406,4G,SRR,63106998.3178,83073450.33,0.759653030747062
97407,4G,DIG,0,16109412.685,0
97407,4G,FRE,16068283.0472,16109412.685,0.997446856778441
97407,4G,OC,0,16109412.685,0
97407,4G,OMT,0,16109412.685,0
97407,4G,ORA,16068283.0472,16109412.685,0.997446856778441
97407,4G,SRR,16068283.0071,16109412.685,0.997446854289213
97408,4G,DIG,0,118617866.615,0
97408,4G,FRE,62891203.7115,118617866.615,0.530200091320366
97408,4G,OC,0,118617866.615,0
97408,4G,OMT,0,118617866.615,0
97408,4G,ORA,95892096.1045,118617866.615,0.80841190995062
97408,4G,SRR,73862263.0173,118617866.615,0.622690873854914
97409,4G,DIG,0,54365820.885,0
97409,4G,FRE,49632602.2641,54365820.885,0.912937604107695
97409,4G,OC,0,54365820.885,0
97409,4G,OMT,0,54365820.885,0
97409,4G,ORA,53187918.695,54365820.885,0.978333773484417
97409,4G,SRR,53444561.8343,54365820.885,0.983054444213236
97410,4G,DIG,0,229865306.465,0
97410,4G,FRE,119931586.461,229865306.465,0.521747227997893
97410,4G,OC,0,229865306.465,0
97410,4G,OMT,0,229865306.465,0
97410,4G,ORA,175946497.883,229865306.465,0.765433029406681
97410,4G,SRR,174958029.598,229865306.465,0.761132822906617
97411,4G,DIG,0,141414449.12,0
97411,4G,FRE,69427861.7668,141414449.12,0.49095309707628
97411,4G,OC,0,141414449.12,0
97411,4G,OMT,0,141414449.12,0
97411,4G,ORA,113075470.547,141414449.12,0.799603373280814
97411,4G,SRR,101336408.193,141414449.12,0.716591612975906
97412,4G,DIG,0,177798458.705,0
97412,4G,FRE,81678563.1484,177798458.705,0.459388476949171
97412,4G,OC,0,177798458.705,0
97412,4G,OMT,0,177798458.705,0
97412,4G,ORA,140050025.088,177798458.705,0.78768975900049
97412,4G,SRR,133619454.996,177798458.705,0.751522009635072
97413,4G,DIG,0,118148057.84,0
97413,4G,FRE,74583125.1895,118148057.84,0.631268313276067
97413,4G,OC,0,118148057.84,0
97413,4G,OMT,0,118148057.84,0
97413,4G,ORA,89717733.9446,118148057.84,0.759366980590563
97413,4G,SRR,84024321.101,118148057.84,0.711178183011595
97414,4G,DIG,0,98818174.31,0
97414,4G,FRE,60585967.5421,98818174.31,0.61310551389097
97414,4G,OC,0,98818174.31,0
97414,4G,OMT,0,98818174.31,0
97414,4G,ORA,95731589.3685,98818174.31,0.968765007418401
97414,4G,SRR,93459734.8871,98818174.31,0.945774757929749
97415,4G,DIG,0,240415194.8,0
97415,4G,FRE,159964624.866,240415194.8,0.665368197709274
97415,4G,OC,0,240415194.8,0
97415,4G,OMT,0,240415194.8,0
97415,4G,ORA,227899176.704,240415194.8,0.947939987294014
97415,4G,SRR,199818592.654,240415194.8,0.831139615864247
97416,4G,DIG,0,96341214.805,0
97416,4G,FRE,89414667.407,96341214.805,0.928104006037087
97416,4G,OC,0,96341214.805,0
97416,4G,OMT,0,96341214.805,0
97416,4G,ORA,96109330.2387,96341214.805,0.997593090695718
97416,4G,SRR,96104954.183,96341214.805,0.997547668228201
97417,4G,DIG,0,154659534.37,0
97417,4G,FRE,45751942.8713,154659534.37,0.295823617067444
97417,4G,OC,0,154659534.37,0
97417,4G,OMT,0,154659534.37,0
97417,4G,ORA,108096020.623,154659534.37,0.69892891546147
97417,4G,SRR,92797439.3623,154659534.37,0.60001111305751
97418,4G,DIG,0,88533659.345,0
97418,4G,FRE,49545513.4094,88533659.345,0.559623467232162
97418,4G,OC,0,88533659.345,0
97418,4G,OMT,0,88533659.345,0
97418,4G,ORA,79336266.8378,88533659.345,0.896114171996897
97418,4G,SRR,64247391.8377,88533659.345,0.72568322955385
97419,4G,DIG,0,177540475.62,0
97419,4G,FRE,49053117.4357,177540475.62,0.276292587729072
97419,4G,OC,0,177540475.62,0
97419,4G,OMT,0,177540475.62,0
97419,4G,ORA,111935939.019,177540475.62,0.630481238873004
97419,4G,SRR,104029937.065,177540475.62,0.585950537204041
97420,4G,DIG,0,57834381.35,0
97420,4G,FRE,50656868.1235,57834381.35,0.875895391997653
97420,4G,OC,0,57834381.35,0
97420,4G,OMT,0,57834381.35,0
97420,4G,ORA,55380723.656,57834381.35,0.957574410986589
97420,4G,SRR,51670070.6368,57834381.35,0.893414426344512
97421,4G,DIG,0,103904467.145,0
97421,4G,FRE,31600644.0634,103904467.145,0.304131717641176
97421,4G,OC,0,103904467.145,0
97421,4G,OMT,0,103904467.145,0
97421,4G,ORA,82523640.6854,103904467.145,0.794226109357139
97421,4G,SRR,82433111.8853,103904467.145,0.793354839790127
97422,4G,DIG,0,181142611.02,0
97422,4G,FRE,135082295.104,181142611.02,0.745723462543474
97422,4G,OC,0,181142611.02,0
97422,4G,OMT,0,181142611.02,0
97422,4G,ORA,175521480.849,181142611.02,0.968968482129368
97422,4G,SRR,170871875.198,181142611.02,0.943300277255769
97423,4G,DIG,0,42532475.425,0
97423,4G,FRE,28913544.81,42532475.425,0.679799248011909
97423,4G,OC,0,42532475.425,0
97423,4G,OMT,0,42532475.425,0
97423,4G,ORA,32898073.1281,42532475.425,0.77348127047322
97423,4G,SRR,30955537.083,42532475.425,0.727809439109316
97424,4G,DIG,0,84386093.765,0
97424,4G,FRE,57723746.5871,84386093.765,0.684043353728995
97424,4G,OC,0,84386093.765,0
97424,4G,OMT,0,84386093.765,0
97424,4G,ORA,76670852.2212,84386093.765,0.908572121310822
97424,4G,SRR,77207886.8015,84386093.765,0.914936138844274
97601,4G,DIG,0,12454792.0341,0
97601,4G,FRE,0,12454792.0341,0
97601,4G,OC,0,12454792.0341,0
97601,4G,OMT,0,12454792.0341,0
97601,4G,ORA,11526961.7602,12454792.0341,0.925504153633421
97601,4G,SRR,10073245.5871,12454792.0341,0.808784727960165
97602,4G,DIG,0,31468498.2215,0
97602,4G,FRE,0,31468498.2215,0
97602,4G,OC,0,31468498.2215,0
97602,4G,OMT,0,31468498.2215,0
97602,4G,ORA,30807478.6712,31468498.2215,0.978994245430868
97602,4G,SRR,25404783.288,31468498.2215,0.807308410753547
97603,4G,DIG,0,34821377.233,0
97603,4G,FRE,0,34821377.233,0
97603,4G,OC,0,34821377.233,0
97603,4G,OMT,0,34821377.233,0
97603,4G,ORA,34568078.7198,34821377.233,0.992725775562951
97603,4G,SRR,32434843.2676,34821377.233,0.93146353892234
97604,4G,DIG,0,13813298.9029,0
97604,4G,FRE,0,13813298.9029,0
97604,4G,OC,0,13813298.9029,0
97604,4G,OMT,0,13813298.9029,0
97604,4G,ORA,13811125.676,13813298.9029,0.999842671405631
97604,4G,SRR,13808625.6507,13813298.9029,0.999661684566963
97605,4G,DIG,0,8113230.50506,0
97605,4G,FRE,0,8113230.50506,0
97605,4G,OC,0,8113230.50506,0
97605,4G,OMT,0,8113230.50506,0
97605,4G,ORA,8112281.3127,8113230.50506,0.999883006854125
97605,4G,SRR,7901429.41983,8113230.50506,0.973894358714706
97606,4G,DIG,0,25699317.1367,0
97606,4G,FRE,0,25699317.1367,0
97606,4G,OC,0,25699317.1367,0
97606,4G,OMT,0,25699317.1367,0
97606,4G,ORA,25617763.485,25699317.1367,0.99682662184111
97606,4G,SRR,24157461.4745,25699317.1367,0.940004022130294
97607,4G,DIG,0,37972390.4967,0
97607,4G,FRE,0,37972390.4967,0
97607,4G,OC,0,37972390.4967,0
97607,4G,OMT,0,37972390.4967,0
97607,4G,ORA,37971187.8095,37972390.4967,0.999968327324557
97607,4G,SRR,32806465.7648,37972390.4967,0.863955767221215
97608,4G,DIG,0,6398560.46662,0
97608,4G,FRE,0,6398560.46662,0
97608,4G,OC,0,6398560.46662,0
97608,4G,OMT,0,6398560.46662,0
97608,4G,ORA,6396920.93258,6398560.46662,0.999743765172096
97608,4G,SRR,6347473.92506,6398560.46662,0.992015932048074
97609,4G,DIG,0,20292870.9306,0
97609,4G,FRE,0,20292870.9306,0
97609,4G,OC,0,20292870.9306,0
97609,4G,OMT,0,20292870.9306,0
97609,4G,ORA,19859045.5199,20292870.9306,0.978621782389311
97609,4G,SRR,18508112.3265,20292870.9306,0.912049970149432
97610,4G,DIG,0,27929069.2409,0
97610,4G,FRE,0,27929069.2409,0
97610,4G,OC,0,27929069.2409,0
97610,4G,OMT,0,27929069.2409,0
97610,4G,ORA,26247168.8177,27929069.2409,0.939779574869005
97610,4G,SRR,25286339.0912,27929069.2409,0.905377077663944
97611,4G,DIG,0,41826911.1868,0
97611,4G,FRE,0,41826911.1868,0
97611,4G,OC,0,41826911.1868,0
97611,4G,OMT,0,41826911.1868,0
97611,4G,ORA,41182059.6405,41826911.1868,0.984582855200087
97611,4G,SRR,38186419.7475,41826911.1868,0.912962938548307
97612,4G,DIG,0,16053716.6794,0
97612,4G,FRE,0,16053716.6794,0
97612,4G,OC,0,16053716.6794,0
97612,4G,OMT,0,16053716.6794,0
97612,4G,ORA,15409630.235,16053716.6794,0.959879294168279
97612,4G,SRR,12658273.2317,16053716.6794,0.788494869100499
97613,4G,DIG,0,21409342.8583,0
97613,4G,FRE,0,21409342.8583,0
97613,4G,OC,0,21409342.8583,0
97613,4G,OMT,0,21409342.8583,0
97613,4G,ORA,20933007.8535,21409342.8583,0.977751068402581
97613,4G,SRR,18852730.9214,21409342.8583,0.880584287251542
97614,4G,DIG,0,18373666.0947,0
97614,4G,FRE,0,18373666.0947,0
97614,4G,OC,0,18373666.0947,0
97614,4G,OMT,0,18373666.0947,0
97614,4G,ORA,18371166.0947,18373666.0947,0.999863935700849
97614,4G,SRR,18246342.4317,18373666.0947,0.993070318011454
97615,4G,DIG,0,4364399.30972,0
97615,4G,FRE,0,4364399.30972,0
97615,4G,OC,0,4364399.30972,0
97615,4G,OMT,0,4364399.30972,0
97615,4G,ORA,4363410.80248,4364399.30972,0.999773506691333
97615,4G,SRR,4289525.53334,4364399.30972,0.982844425757916
97616,4G,DIG,0,11001052.9697,0
97616,4G,FRE,0,11001052.9697,0
97616,4G,OC,0,11001052.9697,0
97616,4G,OMT,0,11001052.9697,0
97616,4G,ORA,10999510.8278,11001052.9697,0.999859818700606
97616,4G,SRR,10999510.8643,11001052.9697,0.99985982201847
97617,4G,DIG,0,34247176.9383,0
97617,4G,FRE,0,34247176.9383,0
97617,4G,OC,0,34247176.9383,0
97617,4G,OMT,0,34247176.9383,0
97617,4G,ORA,33919564.4869,34247176.9383,0.99043388446323
97617,4G,SRR,31743253.8506,34247176.9383,0.926886730190606
